0,8.876364e-06,0.0019442663,0.00059653254,0.7611167,0.20801741,0.028221603,2.8502212e-05,1.1459821e-05,4.150076e-06,4.40398e-05,6.457428e-06
1,0.0001115143,0.0011508407,0.0013458661,0.0024866478,0.005300108,0.9876145,3.1634914e-05,0.0001462414,3.9827115e-05,0.0016708701,0.00010202073
2,8.983917e-06,0.0002642103,2.0386035e-05,0.0050810836,0.9932979,0.00024879343,0.00021174412,7.284131e-06,6.520434e-05,0.00017117595,0.00062330125
3,0.99982613,2.7298236e-07,4.2488426e-07,5.212828e-08,5.2061085e-07,9.100308e-05,9.56494e-07,8.629538e-06,4.9971657e-08,7.018284e-05,1.9493782e-06
4,3.2072023e-06,4.6701976e-07,0.0055411607,5.0985767e-07,4.9835542e-08,4.0928167e-06,2.1085743e-06,1.0299625e-06,2.9763316e-05,0.9944172,3.1160494e-07
5,3.5395658e-07,0.013939478,0.98580617,3.4184274e-07,8.848252e-07,3.2962207e-06,1.3101909e-06,3.6508425e-06,4.97421e-05,7.4469055e-05,0.00012035264
6,1.08702e-06,2.1881872e-08,7.852207e-05,3.1081393e-07,2.3288791e-07,6.187477e-05,6.669491e-07,0.0044311965,0.9953117,9.3070455e-05,2.1393958e-05
7,2.9107461e-05,0.0106181735,0.9513073,9.27158e-05,8.202638e-06,0.00022102191,1.5937074e-05,9.1950256e-05,0.00011416296,0.0010296865,0.036471575
8,2.899354e-06,7.8151614e-05,5.019273e-07,0.00040309114,0.9993819,3.189957e-05,8.541679e-05,8.9297987e-07,2.18895e-06,4.087228e-06,8.879675e-06
9,0.9995307,8.393552e-08,5.196748e-07,1.2611756e-07,4.8091687e-07,0.00040969395,1.7281608e-06,2.7318247e-05,7.5829135e-08,1.1529716e-05,1.7797474e-05
10,7.8185354e-07,0.0004056938,8.197785e-06,0.0008392447,0.9986633,2.6527623e-06,6.69038e-05,4.4515865e-08,6.022333e-07,1.18290955e-05,7.8155466e-07
11,5.5777084e-05,1.6825647e-05,0.0004523296,0.8945487,0.0114221275,0.003120134,0.058408413,0.00015179765,0.0013401521,0.027516093,0.0029677276
12,1.0334585e-05,0.986349,0.013282361,2.8484115e-08,5.988142e-07,1.2513258e-05,2.3805865e-06,0.0001016688,8.1921445e-07,2.2180713e-07,0.0002401501
13,9.79177e-07,8.839013e-08,5.720958e-05,2.8920712e-07,1.6790616e-06,9.951898e-07,4.895656e-06,0.00012704963,0.99954337,0.00025457403,8.933087e-06
14,3.0400417e-06,0.98391324,0.015459846,9.54751e-06,5.481469e-05,1.3721561e-05,1.492458e-06,1.3106691e-06,5.4447327e-07,0.00016435399,0.000378034
15,0.006746472,1.033153e-06,1.1984395e-06,1.6832424e-06,1.2882977e-05,0.0005755429,0.0007279626,4.2936623e-05,2.1583642e-06,1.4670474e-06,0.99188656
16,6.2835905e-05,2.3527353e-09,1.6320291e-08,2.7973763e-07,1.8522719e-06,7.998294e-06,4.1390138e-08,2.091043e-08,7.996013e-08,1.3396478e-06,0.9999256
17,0.00078828883,0.000109052264,0.0007732997,0.0008057552,0.0020289388,0.99323153,4.269721e-05,0.00023498769,5.467409e-05,0.0015925353,0.00033822883
18,6.9223904e-07,1.7122686e-05,1.3382184e-05,0.95963466,0.039673973,0.00061557547,3.2588236e-05,2.8831882e-06,2.0340374e-06,4.8183715e-06,2.2222682e-06
19,6.306859e-06,1.2250354e-08,4.6984349e-07,3.099255e-08,4.4901324e-07,4.171791e-05,9.715303e-07,1.7972842e-07,5.6097306e-06,0.9999403,3.9228694e-06
20,1.0423389e-09,0.00012361868,0.9998648,1.7317028e-07,1.7822465e-09,2.4550886e-08,2.7974744e-08,3.0043108e-08,5.4665156e-07,1.0286375e-05,5.294338e-07
