0,0.97562057,0.024379479
1,0.9670591,0.032940943
2,0.9903502,0.009649742
3,0.98833126,0.011668762
4,0.99887604,0.0011239777
5,0.9907013,0.009298651
6,0.99801934,0.0019806863
7,0.98310316,0.016896835
8,0.82347775,0.17652225
9,0.99100447,0.008995498
10,0.80637455,0.19362545
11,0.9685943,0.031405736
12,0.9934957,0.00650431
13,0.9897287,0.010271306
14,0.99967575,0.00032425093
15,0.46353787,0.5364621
16,0.6192466,0.38075337
17,0.99412376,0.005876312
18,0.9957847,0.004215316
19,0.6951757,0.3048243
20,0.016852403,0.9831476
21,0.8638433,0.13615672
22,0.6000159,0.39998418
23,0.12635672,0.8736432
24,0.93989754,0.060102444
25,0.99908066,0.00091937766
26,0.9754926,0.024507398
27,0.99711657,0.0028834876
28,0.9911308,0.008869201
29,0.013319959,0.9866801
30,0.97111964,0.02888043
31,0.6943258,0.3056742
32,0.13503921,0.86496085
33,0.9730971,0.026902858
34,0.9979165,0.0020834652
35,0.5845783,0.41542175
36,0.01726193,0.9827381
37,0.028443927,0.9715561
38,0.9994555,0.00054446433
39,0.9879026,0.0120974
40,0.8690627,0.13093731
41,0.966882,0.033118077
42,0.9979171,0.0020829171
43,0.96318173,0.03681827
44,0.985529,0.014471004
45,0.9962896,0.0037103714
46,0.9550898,0.044910256
47,0.9953815,0.0046185404
48,0.008972352,0.99102765
49,0.5784818,0.4215182
50,0.08016625,0.9198338
51,0.99803776,0.0019622056
52,0.6882139,0.31178612
53,0.9793546,0.020645436
54,0.9981008,0.0018992473
55,0.99573696,0.0042629945
56,0.83793616,0.16206388
57,0.99822277,0.0017771883
58,0.95701766,0.042982377
59,0.885307,0.11469299
60,0.4381486,0.56185144
61,0.9997887,0.00021136335
62,0.9996532,0.00034675753
63,0.9994561,0.00054385123
64,0.99474674,0.0052532144
65,0.16822852,0.83177143
66,0.99677485,0.0032251966
67,0.98115104,0.018848943
68,0.2410749,0.758925
69,0.9888832,0.011116876
70,0.9928243,0.007175642
71,0.9441029,0.0558971
72,0.95262825,0.047371723
73,0.020576961,0.979423
74,0.9596757,0.040324327
75,0.07731066,0.9226893
76,0.9938506,0.0061493805
77,0.9501634,0.04983659
78,0.32035232,0.6796476
79,0.9965062,0.0034938578
80,0.67505276,0.32494727
81,0.9974094,0.0025906467
82,0.9995915,0.0004084773
83,0.9980773,0.0019226603
84,0.39391753,0.60608244
85,0.9884671,0.011532976
86,0.9920839,0.007916087
87,0.99766266,0.0023373186
88,0.4248886,0.5751114
89,0.99691063,0.0030893865
90,0.09100493,0.90899503
91,0.103458926,0.8965411
92,0.98431325,0.015686788
93,0.008122411,0.99187756
94,0.1744093,0.8255907
95,0.7601709,0.23982915
96,0.9947914,0.005208597
97,0.025886303,0.97411364
98,0.98063505,0.019365001
99,0.9968251,0.003174899
100,0.08039653,0.91960347
101,0.96796554,0.03203452
102,0.7272867,0.27271324
103,0.9032381,0.09676192
104,0.06502304,0.934977
105,0.896132,0.103868045
106,0.9987979,0.0012021157
107,0.81224686,0.1877531
108,0.8501563,0.14984368
109,0.9952493,0.004750657
110,0.65399,0.34601
111,0.034168005,0.965832
112,0.99735427,0.002645696
113,0.89556205,0.10443793
114,0.9897572,0.010242814
115,0.5992953,0.40070468
116,0.8278433,0.17215675
117,0.98956674,0.010433285
118,0.996759,0.0032410568
119,0.16885415,0.8311459
120,0.8201251,0.17987485
121,0.8442291,0.15577094
122,0.030859763,0.9691402
123,0.008627261,0.9913727
124,0.9972481,0.0027518535
125,0.0064342944,0.99356574
126,0.99816316,0.0018368389
127,0.8975002,0.102499746
128,0.9885505,0.011449502
129,0.84768784,0.15231211
130,0.99531025,0.0046897572
131,0.987363,0.012636998
132,0.9985864,0.0014135829
133,0.26443988,0.7355601
134,0.019474678,0.9805253
135,0.9942608,0.0057392763
136,0.8581592,0.14184083
137,0.9795966,0.020403402
138,0.68548524,0.31451476
139,0.9571237,0.042876318
140,0.5150195,0.48498052
141,0.9390572,0.060942847
142,0.04737907,0.95262086
143,0.9698775,0.030122478
144,0.1410422,0.8589578
145,0.9309029,0.06909715
146,0.1634648,0.8365352
147,0.99542624,0.0045737424
148,0.89080423,0.1091958
149,0.9961676,0.0038323433
150,0.03628548,0.96371454
151,0.048416916,0.951583
152,0.99679524,0.0032047122
153,0.8983601,0.10163995
154,0.018192828,0.98180723
155,0.96554035,0.034459576
156,0.45527753,0.54472244
157,0.71333474,0.28666523
158,0.9965682,0.0034318394
159,0.95001364,0.049986344
160,0.98230827,0.017691752
161,0.7835104,0.21648961
162,0.98788935,0.01211069
163,0.008199457,0.9918005
164,0.99834645,0.0016535555
165,0.9500766,0.049923435
166,0.008288818,0.99171114
167,0.93953466,0.060465377
168,0.9900449,0.009955073
169,0.9896918,0.010308187
170,0.18068922,0.8193107
171,0.9960408,0.0039592288
172,0.9860746,0.013925302
173,0.80185646,0.19814351
174,0.9980769,0.0019231326
175,0.9969247,0.0030753321
176,0.98799986,0.012000181
177,0.49026638,0.5097336
178,0.9968532,0.0031468316
179,0.96856254,0.031437457
180,0.99235666,0.0076433853
181,0.9770907,0.0229093
182,0.011568909,0.9884311
183,0.9990608,0.0009392376
184,0.9767631,0.02323687
185,0.9855284,0.014471527
186,0.021432158,0.9785678
187,0.98646796,0.013532059
188,0.09232875,0.9076713
189,0.9927336,0.007266354
190,0.9930709,0.0069291396
191,0.97245616,0.027543845
192,0.9995103,0.0004896675
193,0.18252361,0.81747645
194,0.98203605,0.017963964
195,0.81672853,0.18327148
196,0.9249053,0.07509473
197,0.93359244,0.06640761
198,0.9576239,0.04237614
199,0.9915004,0.0084995935
200,0.02910452,0.9708955
201,0.12196444,0.8780356
202,0.5624862,0.4375138
203,0.98919094,0.010809136
204,0.20955454,0.79044545
205,0.98277724,0.017222766
206,0.99887663,0.0011233767
207,0.83217156,0.16782847
208,0.9864,0.013600024
209,0.023126218,0.9768738
210,0.21112023,0.78887975
211,0.99902105,0.0009789029
212,0.23366737,0.7663326
213,0.9808044,0.01919558
214,0.34857464,0.65142536
215,0.47759506,0.5224049
216,0.9980223,0.0019777317
217,0.12262798,0.87737197
218,0.9575936,0.042406384
219,0.039952252,0.9600477
220,0.24386309,0.75613683
221,0.96038604,0.03961395
222,0.9516028,0.04839717
223,0.1092494,0.8907506
224,0.8535163,0.14648373
225,0.9861087,0.013891284
226,0.9989141,0.0010858999
