0,0.9899475,0.010052568
1,0.85004103,0.14995895
2,0.8272086,0.17279142
3,0.8817603,0.11823974
4,0.9421161,0.057883937
5,0.9656604,0.034339536
6,0.9091698,0.09083016
7,0.88354224,0.116457775
8,0.98321563,0.016784325
9,0.9887616,0.011238413
10,0.77717453,0.22282551
11,0.9056124,0.09438758
12,0.8802301,0.11976988
13,0.96941,0.030590069
14,0.97919583,0.02080416
15,0.5867366,0.41326338
16,0.43080056,0.5691994
17,0.85974187,0.14025809
18,0.9599513,0.040048692
19,0.04741095,0.9525891
20,0.13056216,0.8694379
21,0.93664485,0.06335521
22,0.7036507,0.2963493
23,0.026057249,0.97394276
24,0.7857925,0.21420749
25,0.9758463,0.024153752
26,0.8230299,0.17697008
27,0.9177514,0.082248695
28,0.9603302,0.039669815
29,0.04345984,0.9565402
30,0.923419,0.076580934
31,0.67887586,0.32112417
32,0.35817474,0.6418253
33,0.9614697,0.03853022
34,0.9307628,0.06923714
35,0.84075534,0.15924461
36,0.04861046,0.95138955
37,0.16019583,0.8398042
38,0.9868118,0.013188124
39,0.92004776,0.07995226
40,0.7001066,0.2998934
41,0.90035516,0.09964483
42,0.9736213,0.02637869
43,0.93099,0.06901005
44,0.98072344,0.019276626
45,0.8999268,0.10007326
46,0.84658736,0.15341267
47,0.9177603,0.082239695
48,0.014757927,0.98524207
49,0.797898,0.20210198
50,0.27493107,0.7250689
51,0.9877537,0.01224631
52,0.94086254,0.059137456
53,0.9807459,0.01925414
54,0.98337847,0.016621478
55,0.9604941,0.039505873
56,0.7659795,0.23402052
57,0.94773656,0.052263394
58,0.9717515,0.028248515
59,0.9039233,0.0960767
60,0.507716,0.492284
61,0.9805479,0.01945211
62,0.9813199,0.018680084
63,0.927933,0.07206704
64,0.95978785,0.04021219
65,0.100224964,0.899775
66,0.9243746,0.075625435
67,0.8221075,0.17789254
68,0.25397432,0.7460257
69,0.926295,0.073705025
70,0.86123174,0.13876826
71,0.97575706,0.024242902
72,0.91710055,0.08289941
73,0.32792845,0.6720715
74,0.964269,0.035730954
75,0.11819147,0.8818086
76,0.98154646,0.018453589
77,0.91272897,0.08727107
78,0.053454556,0.9465455
79,0.88316464,0.11683533
80,0.9290896,0.07091039
81,0.95798576,0.042014237
82,0.96071786,0.039282177
83,0.9012339,0.09876607
84,0.5492167,0.45078334
85,0.874717,0.12528294
86,0.90829164,0.09170843
87,0.9515378,0.048462234
88,0.87959254,0.12040747
89,0.91406536,0.0859347
90,0.11164325,0.88835675
91,0.13480374,0.8651962
92,0.89573234,0.10426765
93,0.17551076,0.8244893
